2022-07-01 00:05,301,7.6
2022-07-01 00:20,290,3.4
2022-07-01 00:35,301,4.9
2022-07-01 00:50,319,6.7
2022-07-01 01:05,310,5.8
2022-07-01 01:20,290,3.8
2022-07-01 01:35,272,5.4
2022-07-01 01:50,289,5.4
2022-07-01 02:05,341,4.9
2022-07-01 02:20,310,3.4
2022-07-01 02:35,299,4.9
2022-07-01 02:50,296,3.6
2022-07-01 03:05,310,3.4
2022-07-01 03:20,325,6.0
2022-07-01 03:35,305,6.9
2022-07-01 03:50,302,15.2
2022-07-01 04:05,292,7.8
2022-07-01 04:20,305,8.3
2022-07-01 04:35,305,7.8
2022-07-01 04:50,289,5.4
2022-07-01 05:05,299,6.0
2022-07-01 05:20,293,5.8
2022-07-01 05:35,289,4.9
2022-07-01 05:50,308,4.9
2022-07-01 06:05,317,2.5
2022-07-01 06:20,315,5.4
2022-07-01 06:35,288,6.7
2022-07-01 06:50,308,2.9
2022-07-01 07:05,320,0.2
2022-07-01 07:20,320,2.2
2022-07-01 07:35,299,3.8
2022-07-01 07:50,293,3.4
2022-07-01 08:05,275,3.4
2022-07-01 08:20,274,1.8
2022-07-01 08:35,275,0.4
2022-07-01 08:50,304,1.6
2022-07-01 09:05,176,5.4
2022-07-01 09:20,152,5.6
2022-07-01 09:35,138,6.0
2022-07-01 09:50,159,7.8
2022-07-01 10:05,126,7.6
2022-07-01 10:20,147,6.5
2022-07-01 10:35,161,4.9
2022-07-01 10:50,139,7.6
2022-07-01 11:05,110,7.4
2022-07-01 11:20,155,4.7
2022-07-01 11:35,157,4.9
2022-07-01 11:50,213,6.3
2022-07-01 12:05,213,2.7
2022-07-01 12:20,127,2.2
2022-07-01 12:35,196,6.5
2022-07-01 12:50,167,6.5
2022-07-01 13:05,207,5.4
2022-07-01 13:20,125,4.0
2022-07-01 13:35,112,3.6
2022-07-01 13:50,152,5.8
2022-07-01 14:05,234,8.5
2022-07-01 14:20,300,6.5
2022-07-01 14:35,312,10.1
2022-07-01 14:50,312,8.3
2022-07-01 15:05,330,8.7
2022-07-01 15:20,308,13.0
2022-07-01 15:35,314,16.6
2022-07-01 15:50,290,13.4
2022-07-01 16:05,334,11.6
2022-07-01 16:20,2,8.3
2022-07-01 16:35,3,7.8
2022-07-01 16:50,328,8.9
2022-07-01 17:05,310,12.8
2022-07-01 17:20,334,6.9
2022-07-01 17:35,311,4.9
2022-07-01 17:50,313,6.7
2022-07-01 18:05,292,8.3
2022-07-01 18:20,250,8.1
2022-07-01 18:35,268,6.0
2022-07-01 18:50,265,4.5
2022-07-01 19:05,255,4.0
2022-07-01 19:20,271,4.0
2022-07-01 19:35,269,2.2
2022-07-01 19:50,283,1.3
2022-07-01 20:05,276,3.4
2022-07-01 20:20,274,1.1
2022-07-01 20:35,283,2.5
2022-07-01 20:50,281,1.3
2022-07-01 21:05,297,2.2
2022-07-01 21:20,304,1.6
2022-07-01 21:35,310,2.5
2022-07-01 21:50,320,3.4
2022-07-01 22:05,296,3.8
2022-07-01 22:20,287,4.5
2022-07-01 22:35,283,6.9
2022-07-01 22:50,300,6.7
2022-07-01 23:05,275,6.9
2022-07-01 23:20,282,7.2
2022-07-01 23:35,315,3.8
2022-07-01 23:50,295,6.0
2022-07-02 00:05,279,5.8
2022-07-02 00:20,321,4.7
2022-07-02 00:35,253,1.3
2022-07-02 00:50,252,1.1
2022-07-02 01:05,253,2.5
2022-07-02 01:20,253,2.5
2022-07-02 01:35,277,4.5
2022-07-02 01:50,276,6.0
2022-07-02 02:05,266,5.4
2022-07-02 02:20,316,3.4
2022-07-02 02:35,281,6.5
2022-07-02 02:50,278,8.1
2022-07-02 03:05,267,6.3
2022-07-02 03:20,287,5.1
2022-07-02 03:35,281,6.7
2022-07-02 03:50,325,3.4
2022-07-02 04:05,280,7.2
2022-07-02 04:20,300,5.4
2022-07-02 04:35,272,4.7
2022-07-02 04:50,278,6.3
2022-07-02 05:05,316,6.0
2022-07-02 05:20,306,5.4
2022-07-02 05:35,301,6.5
2022-07-02 05:50,279,6.5
2022-07-02 06:05,271,7.6
2022-07-02 06:20,323,5.4
2022-07-02 06:35,316,4.5
2022-07-02 06:50,302,3.6
2022-07-02 07:05,278,2.5
2022-07-02 07:20,2,4.2
2022-07-02 07:35,5,4.0
2022-07-02 07:50,354,2.0
2022-07-02 08:05,357,1.6
2022-07-02 08:20,3,2.2
2022-07-02 08:35,16,1.8
2022-07-02 08:50,15,3.4
2022-07-02 09:05,17,0.2
2022-07-02 09:20,19,2.0
2022-07-02 09:35,106,1.1
2022-07-02 09:50,113,4.0
2022-07-02 10:05,150,2.9
2022-07-02 10:20,111,0.2
2022-07-02 10:35,334,0.9
2022-07-02 10:50,135,0.0
2022-07-02 11:05,27,4.5
2022-07-02 11:20,186,4.0
2022-07-02 11:35,292,1.8
2022-07-02 11:50,94,3.8
2022-07-02 12:05,283,2.2
2022-07-02 12:20,276,2.9
2022-07-02 12:35,170,1.8
